57fa4c32bceba61ec00018da,Naikhanchori,Bandarban,TRUE
57fa4d57bceba61ec00018e2,Manigchari,Khagrachari,TRUE
57fa433bbceba61ec00018af,Kotwali,Faridpur,TRUE
57fb1082bceba61fe8002b98,Tanore,Rajshahi,TRUE
57fa4f15bceba61ec00018ec,Laksham,Cumilla,TRUE
57fa450fbceba61ec00018bc,Hathazari,Chittagong,TRUE
57fa533abceba61ec0001900,Matlab South,Chandpur,TRUE
57fb135bbceba61c180010eb,Baraigram,Natore,TRUE
57fa4955bceba61ec00018cd,Rajsthali,Rangamati,TRUE
57fa5870bceba61ec0001914,Chandragonj,Laxmipur,TRUE
57fa4e53bceba61ec00018e5,Sadar South,Cumilla,TRUE
57fb1429bceba61c180010f0,Nachoal,Chapai Nawabganj,TRUE
57fa5b6cbceba61ec8007421,Dagonbhuiyan,Feni,TRUE
57fb1451bceba61c180010f2,Daulotkhan,Bhola,TRUE
57fa4f8ebceba61ec00018f0,Homna,Cumilla,TRUE
57fb110dbceba61fe8002b9b,Shibgonj,Bogra,TRUE
57fa525cbceba61ec00018f8,Nabinagor,Brahmmanbaria,TRUE
57fb1ad8bceba60a90005a45,Belkuchi,Sirajgonj,TRUE
57fb1268bceba61c180010e2,Kalai,Joypurhat,TRUE
57fb2060bceba60a90005a5f,Paikgasa,Khulna,TRUE
57fa5438bceba61ec0001905,Sudharam,Noakhali,TRUE
57fb1ab8bceba60a90005a44,Sirajgonj,Sirajgonj,TRUE
57fb26eebceba60a90005a72,Patkelghata,Satkhira,TRUE
57fa5478bceba61ec0001908,Sonaimuri,Noakhali,TRUE
57fb2011bceba60a90005a5d,Digholia,Khulna,TRUE
57acebd752a1b355b84f44f2,Trishal,Mymensingh,TRUE
57fb2d4dbceba616380062d7,Alamdanga,Chuadanga,TRUE
57fa54a5bceba61ec000190a,Chatkhil,Noakhali,TRUE
57fb269cbceba60a90005a6d,Tala,Satkhira,TRUE
57fb1052bceba61fe8002b96,Mohonpur,Rajshahi,TRUE
57fb28eebceba60a90005a7c,Magura,Magura,TRUE
57fb2bf7bceba616380062d1,Moheshpur,Jhenaidah,TRUE
57fb112bbceba61fe8002b9d,Gabtali,Bogra,TRUE
57fb4905bceba616380062f9,Sadar,Bhola,TRUE
57aced4052a1b355b84f4511,Madargonj,Jamalpur,TRUE
57acec7d52a1b355b84f4506, Khaliajuri,Netrokona,TRUE
57fb117fbceba61fe8002ba1,Kahalu,Bogra,TRUE
57fb4ab4bceba61638006300,Boufal,Patuakhali,TRUE
57fb2d5bbceba616380062d8,Jibonnogar,Chuadanga,TRUE
57aced4052a1b355b84f450e,Sharishabari,Jamalpur,TRUE
57acebd752a1b355b84f44f1,Fulbaria,Mymensingh,TRUE
57aced4052a1b355b84f450d,Melandah,Jamalpur,TRUE
57fb507dbceba60304005db2,Kotwali,Rangpur,TRUE
57fb11c1bceba61fe8002ba5,Shajahanpur,Bogra,TRUE
57fb4badbceba61638006307,Sadar,Pirojpur,TRUE
57acecdb52a1b355b84f450a,Sribordi,Sherpur,TRUE
57fb5209bceba60304005dbd,Palashbari,Gaibandha,TRUE
57fb4fb0bceba6163800630f,Amtali,Barghuna,FALSE
57fb1279bceba61c180010e3,Khetlal,Joypurhat,TRUE
57ea3b68bceba617600039c4,Delduar,Tangail,TRUE
57acec7d52a1b355b84f4503,Kendua,Netrokona,TRUE
57fb521abceba60304005dbe,Gobindagonj,Gaibandha,TRUE
57fb197ebceba61c180010f4,Naogaon,Naogaon,TRUE
57ea3c0bbceba617600039ca,Dhanbari,Tangail,TRUE
57ea3b7abceba617600039c5,Basail,Tangail,TRUE
57ea3b8cbceba617600039c6,Sakhipur,Tangail,TRUE
57fb525bbceba60304005dc0,Fulchhari,Gaibandha,TRUE
57fb20a0bceba60a90005a63,Dumuria,Khulna,TRUE
